clean_text,category
There 's election Lagos today So movement Eeyaa,not spam
Omo assured someone Id deliver today Appaz theres restriction cz election lagos,not spam
This Ballot paper ongoing Chairmanship Counsellorship election Lagos State seen PU Olamojuba S,not spam
I need delivery company Sunday .... election/no movement lagos working,not spam
BREAKING Roads Deserted Shops Closed As LG Election Commences InLagos,not spam
Today Local Government election Lagos state polling units empty usual nobody wants vote protect votes home talking Bbnaija After sick fucks come internet complain Buhari Tinubu Sanwo Olu Fuck,not spam
Lagos LG Election Accreditation voting ongoing Polling Unit Ward A Egbe-Idimu local council development area Lagos PHOTOS,not spam
No movement Lagos Local government election ... Anom na oku uguru aputa,not spam
Update From The Ongoing Lagos State Local Government Election Oshodi Lagos ...,not spam
Observation far Lagos State LGA elections -Late arrival election materials personnel -Abysmally low turnout- Few voters sighted Polling Units mainly old people Young people sighted playing football various locations,not spam
Lagos LG Election Accreditation voting ongoing Polling Unit Ward A Egbe-Idimu local council development,not spam
LAGOS LGs/LCDAs ELECTION LIVE UPDATES,not spam
Today Local Government election Lagos state polling units empty usual nobody wants vote protect thei,not spam
team working tirelessly Lagos state local governments election,not spam
Observation far Lagos State LGA elections -Late arrival election materials personnel -Abysmally low turnou,not spam
LG Polls Lagos Starts Distribution Of Election Materials At Ikeja,not spam
Lagos LG polls Election materials arriveOrile-Agege,not spam
Non Lagos indigenes vote local government election,not spam
I ca n't imagine kinda craziness amp absolute nonsense hearing Lagos election.A man called man said electoral people picking vote .. When people notice u maybe Hausa Igbo tell u step aside,not spam
Elections seats local governments LGs local council development areas LCDAs Lagos state commenced.The election taking place across polling units state,not spam
If Lagosian know Lagosian registered vote Lagos kindly encourage friends families come vote ongoing LGA LCDAs election.So far turnout low state million registered voters,not spam
I didnt see partys poster Lagos election,not spam
The elections already rigged Once start voting without counting materials start manual accreditation ... over.Lagos even tried Materials came In Kogi na result people hear pm election day APC swept everything,not spam
Elections seats local governments LGs local council development areas LCDAs Lagos state commence,not spam
Go Vote ... Local government election going Lagos State,not spam
LOLPDP Yoouuutsss Online Political analysts busy playing football Lagos Election Day Buy football jare The REAL PEOPLE soon done elections Please dont cry riggingPDP cleared RIVERS Abia etc LG election hear una cry,not spam
One thing consistently happened like rd time Im hardly ever Lagos whenever theres election,not spam
If Lagosian know Lagosian registered vote Lagos kindly encourage friends families come,not spam
We come social media cry want good governance wont come vote.Lagos LGA election low turn low turn result riggingYou cant demand good Governance government didnt vote thats people dont know,not spam
LOLPDP Yoouuutsss Online Political analysts busy playing football Lagos Election Day Buy footb,not spam
One thing consistently happened like rd time Im hardly ever Lagos whenever theres e,not spam
We come social media cry want good governance wont come vote.Lagos LGA election,not spam
Today wld determine Nigerians beginning determine trajectory destiny LG election Lagos state ...... watching,not spam
Lol .. voting Lagos touts market women like task force oppressing election,not spam
Lagos Lg Election Ccd Seeks Equally Voting Opportunities ForPWDs,not spam
I close Festac Lagos Nothing show 's election polling unit Sad,not spam
Theres election going Lagos State theres also no-movement restriction day I want ask exactly supposed vote,not spam
It 's local government election Lagos amp Abeokuta Youth turnout seems low many may even participate important after- election supposed go youths direction.Vote counts amp decision consequences,not spam
So someone said sitting vote online He would voted Lagos LGA election today We solution enhanced citizen participation election lethargic retrogressive leaders dont want progress,not spam
Local government election holding Lagos State,not spam
Why conduct election Lagos kuku declare APC winner instead wasting money,not spam
Yiaga Africas Director Programs Citizen observer providing oversight Lagos State LGA election Arowojobe ward Oshodi/Isolo LGA,not spam
If Youth Party win Local Government seats ongoing LG election Lagos today It would start future weve anticipating youth country,not spam
Despite 'no movement announcement Lagos State govt enable citizens participation LGA election people seen going normal activities polling units deserted,not spam
Nurtw election serious LG election Lagos Reason transport union industry worth bn Lagos local govt authority,not spam
If Youth Party win Local Government seats ongoing LG election Lagos today It would start futur,not spam
Lagos LG Election Card readers delay LASIEC officials,not spam
LG polls Lagos begins distribution election materials //,not spam
Lagos LG Election Card readers delay LASIECofficials,not spam
Despite 'no movement announcement Lagos State govt enable citizens participation LGA election people wer,not spam
Election 's results already written inside Bourdillon restricting movement for.Sanwoolu continues waste Lagos money 'technology employ LGA election,not spam
If PVC go vote defend vote This form election easiest monitor Your leaders Abuja locality Forget Let 's start Changing narratives,not spam
Yiaga Africas Director Programs Citizen observer providing oversight Lagos State LGA,not spam
Lol ... E say e pain Wetin concern Lagos LG election I n't vote hence business nau U fit see tweet despite say I resident Unlike u wey jump pH dey get headache Lagos matter,not spam
So someone said sitting vote online He would voted Lagos LGA election today We h,not spam
Lagos State Chairmanship Councillorship election ongoing Very youths casting votes Most elites even aware election progress Guess bulk people voting You guess right The uneducated amp semi-educated disrespect,not spam
Some people election sex Lagos right Instead going put PVC good use,not spam
We coexisting 'peace Lagos till next gubernatorial election The IGBOS reminded,not spam
