created_at,source,original_text,clean_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Wed Jun 16 06:13:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Jahnedu @Sir_Fin That whole route! Put a train there and solve numerous issues.,That whole route Put train solve numerous issues,0.125,0.45,en,0,0,aproko_doctor,1117925,9395,,,"Jahnedu, Sir_Fin",Lagos Nigeria
Wed Jun 16 06:11:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Someone who I know personally was being dragged here on Twitter.

She made a thread explaining her actions,

I replied her saying there's always a first time and we always learn

Some people called me dishonest because I didn't ""drag"" her. That's the world we live in",Someone I know personally dragged Twitter.She made thread explaining actions I replied saying 's always first time always learnSome people called dishonest I n't `` drag '' That 's world live,-0.0027272727272727284,0.3408333333333333,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Wed Jun 16 05:58:37 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DrTSquare @prinzgbemi 🤣🤣🤣,,0.0,0.0,und,0,0,aproko_doctor,1117925,9395,,,"DrTSquare, prinzgbemi",Lagos Nigeria
Wed Jun 16 05:55:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Elkrosmediahub Kitikpa lacha Anya gi na wolffe,Kitikpa lacha Anya gi na wolffe,0.0,0.0,in,0,0,aproko_doctor,1117925,9395,,,Elkrosmediahub,Lagos Nigeria
Wed Jun 16 02:27:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@NdaliOzegbe If you use a type c phone charger then your phone too! Bliss,If use type c phone charger phone Bliss,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,NdaliOzegbe,Lagos Nigeria
Wed Jun 16 02:23:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Some people see a tweet but don't respond to it immediately, not because they don't want to or don't have thoughts about it, they're waiting to see what certain people they look up to think about the tweet before they respond usually in the same vein as those people.

It's sad.",Some people see tweet n't respond immediately n't want n't thoughts 're waiting see certain people look think tweet respond usually vein people.It 's sad,-0.13392857142857142,0.48660714285714285,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Wed Jun 16 01:20:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Generator_MECH Where for vi?,Where vi,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,Generator_MECH,Lagos Nigeria
Wed Jun 16 01:13:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Aquillary Lol. That's a s21 ultra not a China phone.,Lol That 's s21 ultra China phone,0.8,0.7,en,0,0,aproko_doctor,1117925,9395,,,Aquillary,Lagos Nigeria
Wed Jun 16 01:10:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@simon_Ishaya_ @oluafolabi He just made it clearer. Now the article makes more sense because of context.,He made clearer Now article makes sense context,0.5,0.5,en,0,0,aproko_doctor,1117925,9395,,,"simon_Ishaya_, oluafolabi",Lagos Nigeria
Tue Jun 15 19:20:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @healthertainer: I know you people are engrossed in the #EURO2020 but I just want to ask,

What’s the price of sanitary pads in your are…",I know people engrossed I want ask Whats price sanitary pads,0.0,0.0,en,104,33,aproko_doctor,1117925,9395,,EURO2020,healthertainer,Lagos Nigeria
Tue Jun 15 18:19:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@stephen_kobams Na water o,Na water,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,stephen_kobams,Lagos Nigeria
Tue Jun 15 18:09:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dibia with the sauce. https://t.co/udjZmyINRv,Dibia sauce,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,False,,,Lagos Nigeria
Tue Jun 15 18:04:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @9jamadenurse: Dear @verified, 

I hope you are all keeping safe, and I hope this tweet meets you well. I can see that many people are v…",Dear I hope keeping safe I hope tweet meets well I see many people v,0.5,0.5,en,437,138,aproko_doctor,1117925,9395,,,"9jamadenurse, verified",Lagos Nigeria
Tue Jun 15 17:55:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If this is true, then we're in trouble. Really deep trouble if we don't wake up and smell the coffee

Insecurity is sending villages out of their homes, university students are kidnapped. These baby gloves the government is using to treat terrorists/bandits will backfire. https://t.co/BjtWQhzKqu",If true 're trouble Really deep trouble n't wake smell coffeeInsecurity sending villages homes university students kidnapped These baby gloves government using treat terrorists/bandits backfire,-0.012500000000000011,0.3625,en,0,0,aproko_doctor,1117925,9395,False,,,Lagos Nigeria
Tue Jun 15 17:49:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Chef_Kachi You should make this street photography a series.,You make street photography series,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,Chef_Kachi,Lagos Nigeria
Tue Jun 15 17:49:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Chef_Kachi: Stressed my phone's camera to its limit for this shot, felt like my phone was going to blow because of the zoom I applied😂…",Stressed phone 's camera limit shot felt like phone going blow zoom I applied,0.0,0.0,en,912,101,aproko_doctor,1117925,9395,,,Chef_Kachi,Lagos Nigeria
Tue Jun 15 17:48:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@favogbuji How?,How,0.0,0.0,und,0,0,aproko_doctor,1117925,9395,,,favogbuji,Lagos Nigeria
Tue Jun 15 16:03:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ronaldnzimora Talk to me! Stop going round the corners! 🤣,Talk Stop going round corners,-0.25,0.4,en,0,0,aproko_doctor,1117925,9395,,,ronaldnzimora,Lagos Nigeria
Tue Jun 15 15:20:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@1234Blikz And Apple did not lose its license o.,And Apple lose license,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,1234Blikz,Lagos Nigeria
Tue Jun 15 15:12:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","There was a mass shooting in the US, the FBI approached Apple (an American company) to unlock the phone of the suspect. Apple refused.

Here, banks froze the accounts of young Nigerians were frozen because they dared speak up against police brutality. They were not even criminals",There mass shooting US FBI approached Apple American company unlock phone suspect Apple refused.Here banks froze accounts young Nigerians frozen dared speak police brutality They even criminals,0.05,0.2,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Tue Jun 15 14:48:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Kits_Shop: UnderArmour Gym Hoodie

Sanctuary of sweat

Promo: 15% discount_
Phone/Whatsapp: 08039562419
Telegram:https:https://t.co/6vN…",UnderArmour Gym HoodieSanctuary sweatPromo discount_Phone/Whatsapp Telegram,0.0,0.0,en,46,50,aproko_doctor,1117925,9395,,,Kits_Shop,Lagos Nigeria
Tue Jun 15 14:23:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @MobilePunch: Twitter ban: Nigeria loses N24.72bn in 10 days - Punch Newspapers https://t.co/fsxuyFaf8F,Twitter ban Nigeria loses N24.72bn days Punch Newspapers,-0.3,0.1,en,935,499,aproko_doctor,1117925,9395,False,,MobilePunch,Lagos Nigeria
Tue Jun 15 14:19:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@namoffeebethis 🤣🤣🤣🤣🤣,,0.0,0.0,und,0,0,aproko_doctor,1117925,9395,,,namoffeebethis,Lagos Nigeria
Tue Jun 15 11:30:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@_PLICE If those rats run into your leg, you fit fall",If rats run leg fit fall,0.4,0.4,en,0,0,aproko_doctor,1117925,9395,,,_PLICE,Lagos Nigeria
Tue Jun 15 11:14:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@maxvayshia They better get ready to speak to my lawyers,They better get ready speak lawyers,0.35,0.5,en,0,0,aproko_doctor,1117925,9395,,,maxvayshia,Lagos Nigeria
Tue Jun 15 10:15:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I feel that music artistes with a large audience should once in a while drop music that changes mindsets, teaches something etc

You have the audience, help affect the lives of those you entertain, get them to believe in something bigger than themselves.

Maybe it's just me sha",I feel music artistes large audience drop music changes mindsets teaches something etcYou audience help affect lives entertain get believe something bigger themselves.Maybe 's sha,0.10714285714285714,0.4642857142857143,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Tue Jun 15 10:12:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@urchilla01 The stories I've heard. It's greed,The stories I 've heard It 's greed,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,urchilla01,Lagos Nigeria
Tue Jun 15 10:12:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @urchilla01: If you go to marry from any town &amp; they want to render you bankrupt with requirements, feel free to end your marriage inter…",If go marry town amp want render bankrupt requirements feel free end marriage inter,0.4,0.8,en,1219,510,aproko_doctor,1117925,9395,,,urchilla01,Lagos Nigeria
Tue Jun 15 08:45:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@A_Feranmi Happy for you,Happy,0.8,1.0,en,0,0,aproko_doctor,1117925,9395,,,A_Feranmi,Lagos Nigeria
Tue Jun 15 08:45:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Letter_to_Jack What's the deleted tweet?,What 's deleted tweet,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,Letter_to_Jack,Lagos Nigeria
Tue Jun 15 08:44:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","You could also use this link if the other one doesn't work:
https://t.co/ngOnY2Y6do

At @_The100kclub, we're looking for 100000 people who want to donate at least 500 naira monthly.

Let's help, while we can.

If you're looking to support us, please RT.",You could also use link one n't work 're looking people want donate least naira monthly.Let 's help can.If 're looking support us please RT,-0.2125,0.3875,en,0,0,aproko_doctor,1117925,9395,False,,_The100kclub,Lagos Nigeria
Tue Jun 15 08:44:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I know things might be difficult for you right now especially in the current financial situation of this country, but there are people who need help to pay medical bills.

Even if you have just 500 to spare, it goes a long way, please click here to donate

https://t.co/zdpwhZZdfo",I know things might difficult right especially current financial situation country people need help pay medical bills.Even spare goes long way please click donate,-0.03775510204081633,0.4765306122448979,en,0,0,aproko_doctor,1117925,9395,False,,,Lagos Nigeria
Tue Jun 15 06:13:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@elwonder_uche Which one,Which one,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,elwonder_uche,Lagos Nigeria
Mon Jun 14 23:17:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Even Ronaldo believes in #DrinkWater https://t.co/rVYebp3zQA,Even Ronaldo believes,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,False,DrinkWater,,Lagos Nigeria
Mon Jun 14 21:09:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","To keep up with your health in ways you can understand, follow me on IG

https://t.co/1RlqGpeqjk",To keep health ways understand follow IG,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,False,,,Lagos Nigeria
Mon Jun 14 21:02:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Createlikewavy I pray you're successful,I pray 're successful,0.75,0.95,en,0,0,aproko_doctor,1117925,9395,,,Createlikewavy,Lagos Nigeria
Mon Jun 14 20:59:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","This time many years ago, I was reading for my JAMB exams by my street junction selling Pap at the same time.

There's no perspire to aspire here, I'm just grateful.",This time many years ago I reading JAMB exams street junction selling Pap time.There 's perspire aspire I 'm grateful,0.25,0.3125,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Mon Jun 14 20:57:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@TolaSholaTV Do. It's one of the best things you'll ever do,Do It 's one best things 'll ever,1.0,0.3,en,0,0,aproko_doctor,1117925,9395,,,TolaSholaTV,Lagos Nigeria
Mon Jun 14 20:56:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ronaldnzimora When am I coming under your tutelage?,When I coming tutelage,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,ronaldnzimora,Lagos Nigeria
Mon Jun 14 20:27:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Fosudo My water is always close by,My water always close,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,Fosudo,Lagos Nigeria
Mon Jun 14 20:26:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Fosudo: A picture of me &amp; @aproko_doctor holding a bottle of water. https://t.co/Yj68of8H2u,A picture amp holding bottle water,0.0,0.0,en,2712,131,aproko_doctor,1117925,9395,False,,"Fosudo, aproko_doctor",Lagos Nigeria
Mon Jun 14 17:31:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@RGAMeyer Win!,Win,1.0,0.4,und,0,0,aproko_doctor,1117925,9395,,,RGAMeyer,Lagos Nigeria
Mon Jun 14 17:29:04 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Elkrosmediahub 🤣🤣,,0.0,0.0,und,0,0,aproko_doctor,1117925,9395,,,Elkrosmediahub,Lagos Nigeria
Mon Jun 14 17:28:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@olujaspa Yes I do, have you also seen the moves that big tech has made especially now to ensure that details are kept safe?

Google and Apple have all taken steps to make sure permissions are given which is causing a lot of problems internally. Can that happen here? Now?",Yes I also seen moves big tech made especially ensure details kept safe Google Apple taken steps make sure permissions given causing lot problems internally Can happen Now,0.2,0.49777777777777776,en,0,0,aproko_doctor,1117925,9395,,,olujaspa,Lagos Nigeria
Mon Jun 14 17:22:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@olujaspa Never said that, he wasn't someone Nigerians trusted with their details. Everything was sketchy. There's a lot we don't know about apps especially in a country with no laws about apps like these. The US calls its giants to order, can we do that here? Are we equipped?",Never said n't someone Nigerians trusted details Everything sketchy There 's lot n't know apps especially country laws apps like The US calls giants order Are equipped,0.0,1.0,en,0,0,aproko_doctor,1117925,9395,,,olujaspa,Lagos Nigeria
Mon Jun 14 17:19:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@adesoji45 @ekemma Did I lie?,Did I lie,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,"adesoji45, ekemma",Lagos Nigeria
Mon Jun 14 17:18:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adamu Garba played to the gallery because he felt Crowwe was going to fill the gap. I hope he learns from this

He didn't care about rights or the freedom of speech, it didn't matter to him. He just wanted to be seen as siding the people who had the ""power""

Sadly... He lost",Adamu Garba played gallery felt Crowwe going fill gap I hope learns thisHe n't care rights freedom speech n't matter He wanted seen siding people `` power '' Sadly ... He lost,-0.5,1.0,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Mon Jun 14 16:29:37 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@dedoyinajayi Thank you!,Thank,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,dedoyinajayi,Lagos Nigeria
